energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.674,0.256,130.965,0.0266,0.362,0.00772,4,0.678,0,204947,-7.555,0.651,1,Erin Rae,Modern Woman,46,0
0.858,0.182,146.022,0.113,0.161,0.0,4,0.563,5,228467,-4.746,0.573,0,Highlnd,Do Your Worst (feat. Elle Vee),0,0
0.781,0.0772,102.047,0.0243,0.00378,0.000745,4,0.589,1,204442,-6.533,0.687,0,Grizfolk,The Ripple,39,0
0.811,0.299,92.889,0.0372,0.0263,0.0,4,0.522,4,202917,-5.343,0.466,0,Larkin Poe,Holy Ghost Fire,47,0
0.672,0.101,154.009,0.0927,0.332,0.0,4,0.669,11,195918,-7.844,0.775,0,Bruno Alpino,Avisa Ai,30,0
0.73,0.179,151.594,0.0362,0.219,0.144,4,0.56,1,194667,-5.69,0.963,1,Professor Longhair,Big Chief - Remastered,51,0
0.626,0.101,135.004,0.0298,0.414,0.0582,4,0.792,0,208154,-7.863,0.923,1,Céu,Chega Mais,44,0
0.551,0.07,151.779,0.0352,0.00737,1.82e-05,4,0.634,3,258827,-7.136,0.453,1,Weezer,Say It Ain't So,0,0
0.205,0.101,111.5,0.0452,0.952,0.889,4,0.456,11,377707,-19.74,0.31,0,Gary Burton,Senor Mouse,50,0
0.318,0.171,111.992,0.042,0.651,0.352,4,0.69,9,137143,-10.778,0.731,1,Pato Fu,"Simplicidade (2009, Versão 2.0)",31,0
0.775,0.612,134.093,0.0413,0.348,0.0,4,0.633,6,198080,-3.747,0.486,1,KAI,Peaches,74,0
0.521,0.302,127.517,0.0386,0.0673,0.0,4,0.794,5,177142,-7.724,0.684,0,Tangerim,Bate Coração,3,0
0.868,0.0858,87.94,0.145,0.102,3.61e-06,4,0.592,6,221607,-4.05,0.86,1,Rare Essence,Hit the Floor,41,0
0.479,0.225,107.957,0.133,0.307,0.87,4,0.595,2,248889,-12.649,0.0456,1,Solicit,Show Me,41,0
0.94,0.122,173.983,0.0389,0.00065,0.0443,4,0.437,1,275862,-3.488,0.0746,1,T & Sugah,Bring Me The Light,46,0
0.549,0.372,147.807,0.0354,0.186,0.0,4,0.425,2,395436,-10.611,0.427,1,Bruna Karla,Tudo é Possível,59,0
0.582,0.0607,100.464,0.307,0.184,8.87e-06,4,0.713,4,189600,-6.006,0.517,0,Anthony Touma,Show Me How You Dabke,41,0
0.454,0.126,104.953,0.0487,0.0939,0.000268,5,0.781,0,159408,-10.098,0.527,1,Maneva,Anunciação - Ao Vivo,57,0
0.727,0.285,118.013,0.0481,0.0151,0.204,4,0.732,3,219235,-7.78,0.713,0,Daði Freyr,Think About Things - Hot Chip Remix Edit,43,0
0.966,0.439,125.025,0.0763,0.000924,0.0,4,0.552,11,208920,-4.606,0.468,1,Villain of the Story,Losing Control,48,0
0.382,0.114,120.223,0.0459,0.823,0.0043,4,0.85,4,215648,-7.806,0.836,0,Bryan Behr,Eu Te Amo - Voz E Violão,53,0
0.891,0.116,126.022,0.0311,0.0296,0.778,4,0.633,8,217390,-6.463,0.427,0,Dom Dolla,Strangers (with Mansionair),63,0
0.661,0.0404,160.016,0.206,6.33e-05,0.886,4,0.75,11,201541,-11.343,0.563,0,Jlin,Connect The Dots,0,0
0.576,0.0865,120.005,0.0333,0.521,0.309,4,0.69,6,226996,-10.304,0.108,0,Massane,Wild,46,0
0.417,0.249,100.82,0.123,0.425,0.0196,4,0.626,3,175440,-10.68,0.362,1,Buscabulla,Cantares,0,0
0.124,0.246,66.105,0.0404,0.963,0.333,4,0.488,3,255960,-13.038,0.205,1,John Coltrane Quartet,Say It (Over And Over Again),56,0
0.867,0.0689,126.03,0.0499,0.259,0.615,4,0.761,2,185896,-6.168,0.679,1,Vintage Culture,You Give Me A Feeling,67,0
0.606,0.172,117.966,0.0344,0.0399,0.96,4,0.555,7,282747,-11.11,0.13,0,Idrissi,Every Breath You Took Away,42,0
0.305,0.152,115.739,0.063,0.794,0.0983,4,0.564,10,266707,-14.224,0.571,0,Lee Konitz,I Remember You,51,0
0.0518,0.242,96.591,0.0359,0.874,1.94e-06,4,0.653,8,185467,-19.594,0.426,1,Eartha Kitt,Let's Do It,50,0
0.553,0.901,102.946,0.0342,0.293,0.0,4,0.753,9,303320,-7.687,0.567,0,Natiruts,"Sorri, Sou Rei - Faixa Bônus Ao Vivo",52,0
0.781,0.239,102.994,0.0548,0.0315,0.000397,4,0.877,5,168641,-4.459,0.373,0,Raftaar,Ghana Kasoota (feat. Surbhi Jyoti),64,0
0.836,0.0663,104.973,0.079,0.0558,0.0,4,0.584,0,202204,-4.925,0.484,1,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,80,0
0.291,0.101,100.052,0.0271,0.782,0.00174,4,0.61,11,179307,-10.621,0.303,1,Natalie Hemby,"Cairo, IL",49,0
0.471,0.111,113.015,0.0373,0.549,7.69e-05,4,0.793,0,197819,-11.73,0.838,1,Gilberto Gil,Refloresta,50,0
0.657,0.114,120.064,0.155,0.0141,0.000716,4,0.757,7,202000,-8.993,0.389,0,KAPPEKOFF,Why You - Funkin Matt Remix,33,0
0.611,0.114,178.191,0.0348,0.0226,0.435,3,0.294,2,166400,-6.268,0.567,1,Elmore James,The Sky Is Crying,54,0
0.805,0.0837,160.116,0.0711,7.58e-05,0.000785,4,0.612,2,193000,-3.963,0.7,1,Anna Shoemaker,It's Depression (feat. Middle Part),52,0
0.441,0.105,90.058,0.0371,0.692,0.0375,4,0.394,8,378960,-14.237,0.629,1,Sonny Rollins,There's No Business Like Show Business,50,0
0.782,0.0654,135.03,0.0337,0.0444,1.64e-06,4,0.644,11,184893,-4.048,0.9,0,Winnetka Bowling League,pulp,46,0
0.757,0.107,95.018,0.0738,0.112,0.0634,4,0.893,10,165000,-2.843,0.681,1,KiDi,Touch It,71,0
0.651,0.14,86.351,0.0333,0.0116,6.35e-06,4,0.322,1,271543,-0.137,0.168,1,Camo & Krooked,No Tomorrow,54,0
0.507,0.366,135.783,0.0347,0.0343,0.0,4,0.52,7,409000,-11.103,0.0877,1,Nívea Soares,Caminho no Deserto,65,0
0.753,0.0665,161.94,0.0559,0.00619,0.00475,4,0.562,4,225038,-6.269,0.277,0,Foreign Air,Your Touch,53,0
0.78,0.314,142.016,0.0964,0.209,0.0,4,0.619,0,170678,-6.597,0.727,0,Rafaela Villella,Eu só sei brilhar,30,0
0.751,0.273,116.981,0.0481,0.188,0.0,4,0.717,11,250956,-5.007,0.914,1,Unknöwn Kun,After Kiss,50,0
0.673,0.0602,84.448,0.349,0.0937,0.00282,5,0.629,1,184846,-1.176,0.877,0,DJ VILÃO,MANO DO AK,65,0
0.881,0.3,135.055,0.0459,0.00841,0.00132,4,0.527,0,224918,-6.227,0.463,1,Cape Cub,All I Need,0,0
0.23,0.11,145.814,0.0328,0.888,0.0,4,0.54,0,240820,-12.86,0.437,1,Kelsey Hunter,If I Could,38,0
0.924,0.0342,173.943,0.0494,0.000971,0.767,4,0.492,6,254364,-4.255,0.519,0,Maduk,Come Back To Me,39,0
0.907,0.417,121.974,0.0402,0.0838,0.933,4,0.627,4,256107,-6.909,0.101,0,Sultan + Shepard,Banya,52,0
0.605,0.0781,123.003,0.113,0.00865,0.00826,4,0.534,9,215267,-4.366,0.56,1,The Raconteurs,"Steady, As She Goes",0,0
0.653,0.0951,139.981,0.0395,0.539,1.16e-06,4,0.409,10,427365,-8.08,0.223,1,Aline Barros,A Bênção (The Blessing) (feat. Lukas Agustinho),57,0
0.804,0.179,130.982,0.0309,0.0578,0.0,4,0.586,0,253320,-5.478,0.661,1,Sundara Karma,Lose the Feeling,0,0
0.95,0.558,197.943,0.452,0.00167,1.41e-05,4,0.268,11,189054,-4.387,0.336,0,From Ashes to New,Wait For Me (feat. Trevor McNevan of Thousand Foot Krutch),57,0
0.412,0.275,129.423,0.0369,0.0516,4.35e-05,4,0.457,7,172693,-11.138,0.44,0,Fleetwood Mac,Black Magic Woman - 2018 Remaster,0,0
0.754,0.097,179.026,0.035,0.0686,0.0145,4,0.392,3,223507,-8.721,0.454,0,Magic Man,Honey,38,0
0.663,0.134,187.272,0.0284,0.000558,0.174,4,0.465,0,230987,-6.163,0.282,1,The Districts,Do It Over,43,0
0.654,0.125,137.005,0.0316,0.0788,0.00238,4,0.5,6,241093,-5.886,0.323,0,Andrew Belle,Pieces,0,0
0.885,0.0811,125.002,0.0364,0.768,0.708,4,0.641,1,257305,-4.928,0.151,1,Franky Wah,Bring Me Back To You,49,0
0.989,0.184,126.002,0.0434,0.015,0.357,4,0.621,10,158095,-4.225,0.0348,0,Shouse,Love Tonight - David Guetta Remix Edit,84,0
0.797,0.27,171.985,0.259,0.35,0.906,4,0.717,0,206512,-4.494,0.331,1,Rohaan,Burner,20,0
0.997,0.17,95.038,0.249,0.00188,0.00087,4,0.516,11,291660,-2.43,0.0762,1,Slipknot,The Chapeltown Rag,70,0
0.539,0.105,123.183,0.262,0.0982,0.00112,4,0.562,1,210886,-7.749,0.292,1,LEALL,Posso Mudar Meu Destino,48,0
0.902,0.072,115.929,0.0514,0.137,0.0,4,0.741,0,247100,-2.28,0.935,0,ZUTOMAYO,猫リセット,60,0
0.978,0.0856,173.943,0.0638,0.00298,0.00156,4,0.604,0,228539,-5.53,0.772,1,DRS,Get Down,27,0
0.819,0.173,101.968,0.106,0.0261,0.000354,4,0.891,8,217773,-3.964,0.768,1,J Balvin,Qué Más Pues?,87,0
0.872,0.1,145.491,0.0311,0.0095,3.97e-05,4,0.465,2,223053,-5.375,0.816,1,Band of Horses,Crutch,61,0
0.316,0.119,123.797,0.0329,0.252,0.0,4,0.446,9,425800,-10.864,0.116,1,Ministério Zoe,Aquieta Minh'alma,13,0
0.168,0.198,123.419,0.0442,0.637,0.358,4,0.392,10,277800,-22.249,0.292,1,Dave Holland Quartet,Conference Of The Birds,0,0
0.773,0.251,124.011,0.0808,0.031,0.00372,4,0.737,10,176129,-7.503,0.54,0,Michael Calfan,Silhouette (feat. Coldabank),0,0
0.969,0.075,137.958,0.104,0.204,0.000228,4,0.782,1,232716,-2.763,0.763,1,LUDMILLA,Verdinha - Remix,48,0
0.605,0.0908,170.178,0.263,0.596,0.0,4,0.717,10,193744,-7.394,0.765,0,Nauí,Levanta,34,0
0.0186,0.0728,76.591,0.0408,0.985,0.377,4,0.203,9,415000,-24.277,0.0481,0,Chick Corea,Crystal Silence,57,0
0.536,0.0851,127.961,0.165,0.413,0.0,4,0.761,8,150000,-6.344,0.522,0,BIN,Uva,60,0
0.546,0.302,129.926,0.188,0.844,6.93e-05,4,0.948,11,180461,-0.71,0.893,1,Dj Henrique de Ferraz,Vai Fofoqueira,66,0
0.441,0.127,144.045,0.031,0.667,1.25e-06,4,0.648,11,193290,-10.167,0.488,0,Toshi,Dil de Bol,51,0
0.79,0.288,96.062,0.0252,0.00581,0.00102,4,0.522,9,184293,-6.242,0.244,1,Elliott Smith,Son Of Sam,52,0
0.967,0.609,160.003,0.0711,7.54e-05,1.87e-05,4,0.41,1,210640,-3.878,0.748,1,One Morning Left,Beat It,54,0
0.944,0.0942,112.002,0.0343,0.0129,0.356,4,0.748,1,189000,-9.668,0.843,1,Pool Attendant,Everything Happens for a Reason,0,0
0.382,0.104,132.961,0.0319,0.518,3.63e-05,4,0.686,10,203307,-9.37,0.273,1,Oliver Hazard,Fly Right,43,0
0.718,0.0803,144.977,0.0541,0.0824,2.74e-06,4,0.784,4,183586,-4.695,0.83,0,Davi Sabbag,Não Faz Diferença,47,0
0.627,0.0708,123.965,0.19,0.0296,9.37e-06,4,0.65,7,208037,-7.59,0.497,0,Ss.hh.a.n.a,mental,37,0
0.616,0.108,125.008,0.0306,0.00604,0.455,4,0.593,10,256890,-9.986,0.203,1,Le Youth,Empire,50,0
0.74,0.088,121.725,0.0388,0.213,0.162,4,0.484,4,305051,-7.102,0.0391,1,Shallou,Corners,58,0
0.331,0.0672,142.607,0.0402,0.509,0.000669,4,0.515,4,264000,-10.071,0.741,0,Gabriel Grossi,Nosso Amor Vadio,35,0
0.362,0.313,92.411,0.0274,0.815,0.0,4,0.384,7,390387,-7.414,0.38,1,Preto no Branco,Ninguém Explica Deus (feat. Gabriela Rocha) - Ao Vivo,67,0
0.486,0.113,125.987,0.0306,0.0312,0.733,4,0.646,0,309747,-8.623,0.222,0,Joris Voorn,District Seven - Broken Mix,0,0
0.762,0.136,89.022,0.0395,0.376,4.37e-06,4,0.676,8,142965,-5.317,0.719,1,As Baías,Quarto Andar,46,0
0.367,0.106,81.566,0.0316,0.811,6.8e-06,4,0.574,0,181525,-7.009,0.289,1,Kenny Foster,It Don't Work Like That,45,0
0.923,0.505,129.992,0.142,0.00157,0.697,4,0.769,7,332931,-6.146,0.817,1,Ewan McVicar,Back Tae Ayr,50,0
0.724,0.353,121.975,0.0495,0.0167,0.0107,4,0.77,8,176840,-5.484,0.898,1,SAINt JHN,Roses - Imanbek Remix,85,0
0.865,0.11,115.96,0.155,0.301,0.000324,4,0.784,11,184000,-5.679,0.491,0,Mayorkun,Holy Father,62,0
0.0387,0.116,83.4,0.06,0.978,0.823,4,0.588,0,205667,-17.944,0.342,0,Lester Young,There Will Never Be Another You,60,0
0.854,0.185,122.964,0.0325,0.00295,0.0532,4,0.618,2,345783,-8.011,0.0664,1,Dimension Tribe,High Ibiza,0,0
0.929,0.364,120.025,0.0351,0.00534,0.578,4,0.597,8,261969,-4.922,0.116,1,Sixth Ocean,Solasta,49,0
0.819,0.308,116.054,0.151,0.0674,0.000979,4,0.75,10,259173,-6.6,0.614,0,SG Lewis,Time (feat. Rhye),2,0
0.549,0.107,129.774,0.0459,0.463,0.0,4,0.663,6,160562,-7.75,0.523,1,Isa Guerra,Inflama,27,0
0.562,0.107,101.022,0.0586,0.0366,6.3e-05,4,0.747,11,232871,-7.084,0.491,0,Salaam Remi,Black Love,44,0
0.908,0.31,162.04,0.0768,0.0133,1.4e-06,4,0.461,7,223533,-3.222,0.637,1,Wallows,I Don't Want to Talk,67,0
0.853,0.0663,98.918,0.0532,9.48e-05,4.71e-06,3,0.374,9,298634,-11.13,0.328,0,Within Temptation,Forsaken - The Aftermath,55,0
0.623,0.0539,100.991,0.0403,0.0505,0.125,4,0.785,11,216759,-6.923,0.711,1,Twenty One Pilots,The Outside,70,0
0.361,0.138,115.007,0.0443,0.925,0.91,4,0.734,1,164000,-13.302,0.0768,1,bonsi,Lenses,40,0
0.678,0.367,170.41,0.0728,0.624,0.0,4,0.349,9,196126,-6.947,0.759,1,Grupo Revelação,Azul Sem Fim,56,0
0.368,0.0972,117.161,0.0439,0.875,0.00305,4,0.653,10,524093,-11.567,0.249,0,Grant Green,Django - Rudy Van Gelder Edition / Remastered 1999,49,0
0.811,0.111,165.376,0.0583,0.0128,0.538,4,0.297,7,297733,-10.267,0.722,1,DEVO,Gut Feeling / (Slap Your Mammy),51,0
0.81,0.0801,116.999,0.0361,0.223,0.882,4,0.705,9,305641,-8.923,0.246,0,Hannah Fernando,Satori,44,0
0.618,0.0748,131.564,0.418,0.00367,0.0,4,0.818,7,168000,-3.534,0.53,1,Dj Bruninho Pzs,"No Pique BBB, Tu Já Sabe o Macete (feat. Mc Rodrigo do CN)",69,0
0.892,0.215,150.253,0.0441,0.000139,0.0111,4,0.578,10,196613,-7.952,0.892,0,Bloc Party,Banquet,63,0
0.818,0.0911,123.989,0.0433,0.112,0.0285,4,0.679,2,224727,-6.955,0.325,1,Le Youth,Underwater - Leossa Remix,50,0
0.855,0.225,75.012,0.0438,0.000918,0.0,4,0.602,5,170387,-5.891,0.712,0,Goody Grace,Hold Me in the Moonlight,50,0
0.568,0.0599,139.977,0.0374,0.0137,0.0,4,0.759,5,116571,-7.532,0.484,0,Zach Matari,Flip It,44,0
0.719,0.0736,100.021,0.0346,0.00285,8.1e-05,4,0.667,7,237520,-5.371,0.717,0,The Weeknd,In Your Eyes,82,0
0.548,0.246,147.757,0.126,0.203,3.91e-06,4,0.478,7,223784,-7.399,0.412,0,World's First Cinema,Red Run Cold,54,0
0.47,0.0922,110.681,0.0289,0.00703,0.00204,4,0.338,3,329587,-7.217,0.11,0,Isaias Saad,Ousado Amor,0,0
0.604,0.163,159.98,0.0485,0.342,0.00153,4,0.225,11,229741,-7.73,0.163,0,Colouring,I Heard It Through The Grapevine,0,0
0.451,0.11,138.102,0.0287,0.548,0.0,4,0.413,4,337840,-6.161,0.191,1,Julia Vitória,"Começo, Meio e Fim / Mais Perto Quero Estar - Ao Vivo",59,0
0.609,0.0926,130.041,0.0707,0.304,0.0,4,0.664,1,210560,-6.509,0.194,1,Doja Cat,Need to Know,78,0
0.444,0.336,94.972,0.0546,0.819,0.646,4,0.715,0,173000,-8.363,0.259,0,Caius,Your Love (feat. Neigh),48,0
0.46,0.123,89.999,0.145,0.308,9.88e-06,4,0.505,0,171667,-10.894,0.484,0,Rhita Nattah,Effects Of Thoughts,40,0
0.213,0.363,55.309,0.0364,0.77,0.0,3,0.257,11,211733,-11.787,0.209,1,Uwade,The Man Who Sees Tomorrow,48,0
0.67,0.0761,127.99,0.0452,0.0103,0.0,4,0.781,3,169333,-3.912,0.595,0,Miley Cyrus,Prisoner (feat. Dua Lipa),79,0
0.579,0.0698,116.02,0.0256,0.76,0.0,4,0.732,5,192698,-7.372,0.409,1,Marcelo Archetti,Saudade,33,0
0.629,0.0791,127.812,0.0398,0.709,0.0583,4,0.628,2,193467,-10.234,0.801,0,Earl Hines,Cottontail,42,0
0.401,0.124,127.914,0.0288,0.57,0.0,4,0.669,5,193242,-8.458,0.19,1,Ian McConnell,Better Than That,47,0
0.842,0.0785,129.976,0.0489,0.000583,1.68e-05,4,0.747,0,187890,-2.912,0.558,1,JJ Wilde,The Rush,45,0
0.0805,0.0884,119.836,0.0477,0.915,0.311,4,0.781,0,229427,-24.618,0.491,0,Lucas Santtana,Mensagem de Amor (20° Aniversário),53,0
0.0429,0.148,96.097,0.0408,0.951,0.0184,4,0.425,1,419627,-24.86,0.255,1,Stan Getz,A Nightingale Sang In Berkeley Square,0,0
0.631,0.0332,154.207,0.242,0.114,0.0,4,0.719,3,192317,-6.539,0.679,0,Helio Bentes,Sujeito Que Trabalha - Ao Vivo,37,0
0.371,0.118,80.128,0.0263,0.624,1.99e-06,4,0.375,7,178000,-6.594,0.318,0,Âncora,Sós - Acústico,31,0
0.939,0.108,120.003,0.035,0.000701,0.782,4,0.651,7,220000,-1.48,0.185,0,Bensley,Control Me,42,0
0.732,0.0828,118.025,0.0393,0.395,0.712,4,0.563,0,244268,-8.621,0.0397,0,Mishegas,Temporary Love,49,0
0.845,0.434,125.027,0.042,0.0238,0.0,4,0.6,2,144136,-3.695,0.378,0,Felix Jaehn,I Got A Feeling,72,0
0.76,0.221,156.002,0.0602,0.301,0.000814,4,0.772,2,259315,-8.076,0.962,0,Caeté Raíz,Caminhos do Coração,30,0
0.939,0.104,125.058,0.102,0.0817,0.224,4,0.659,9,147970,-5.299,0.226,0,Matroda,Rescue Me,37,0
0.82,0.35,141.002,0.0601,0.143,0.0,4,0.817,0,177973,-2.954,0.733,1,NiziU,Chopstick,71,0
0.383,0.0828,145.765,0.0516,0.0676,0.0,4,0.652,2,178994,-7.076,0.549,0,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),80,0
0.506,0.0573,100.014,0.0578,0.457,0.582,4,0.804,2,340965,-11.47,0.197,1,Late Night Alumni,Low - Kaskade Remix,46,0
0.964,0.234,126.015,0.0523,0.0444,0.654,4,0.598,6,155000,-4.173,0.115,1,Faithless,God is A DJ,0,0
0.595,0.0363,120.009,0.137,0.183,0.0,4,0.946,1,249125,-7.198,0.835,1,Costa Gold,Se Essa Bunda,75,0
0.481,0.0585,121.989,0.0584,0.0579,0.313,4,0.841,0,196986,-7.07,0.782,1,Blue Hawaii,L.O.V.E.,27,0
0.498,0.528,96.097,0.0778,0.695,0.000786,4,0.604,2,207480,-9.905,0.733,1,Johnny Hodges,Main Stem,48,0
0.526,0.127,94.998,0.0947,0.033,0.832,4,0.782,6,368863,-10.733,0.497,0,Kareem Ali,Pleasing,37,0
0.682,0.242,174.035,0.0323,0.307,0.823,4,0.478,8,215172,-9.262,0.442,1,Joey Pecoraro,Hello Sun,44,0
0.786,0.0911,94.015,0.0474,0.148,0.000223,4,0.672,9,152923,-7.084,0.651,0,Omar Basaad,Busy Body,0,0
0.756,0.154,87.004,0.0374,0.0314,0.0234,4,0.686,5,226207,-3.888,0.345,0,Wilkinson,Used to This,64,0
0.55,0.0694,105.006,0.0257,0.332,0.915,4,0.583,8,211812,-9.533,0.199,1,Tobias Bergson,Away,44,0
0.452,0.139,110.021,0.0898,0.456,4.37e-06,4,0.877,9,197205,-5.773,0.89,0,Kyle Dion,Play Too Much,49,0
0.505,0.285,145.961,0.0298,0.00391,0.0103,4,0.471,9,161346,-6.187,0.21,1,Royal & the Serpent,IM NOT SORRY,55,0
0.415,0.105,138.032,0.0277,0.141,1.58e-06,4,0.594,7,229390,-6.99,0.205,1,Green River Ordinance,Dancing Shoes,0,0
0.704,0.155,124.972,0.0423,0.167,0.0,4,0.696,1,183000,-7.876,0.426,1,Tanishk Bagchi,Makhna,72,0
0.884,0.207,126.012,0.0852,0.0421,0.00149,4,0.796,6,182857,-2.47,0.707,0,Morgan Page,I Love It,0,0
0.762,0.345,125.947,0.0373,0.0525,0.0,4,0.643,7,186667,-4.003,0.399,0,Lucas & Steve,Paper Planes,70,0
0.75,0.0904,104.988,0.0295,0.117,0.501,4,0.638,4,251429,-6.831,0.161,1,Big Wild,Maker,0,0
0.522,0.0963,139.979,0.0256,0.534,0.0,4,0.505,6,295360,-7.366,0.388,1,Aline Barros,Autor da Vida,54,0
0.963,0.138,169.921,0.0826,5.13e-05,0.0,4,0.436,7,179093,-6.861,0.515,1,Amaranthe,PvP,61,0
0.551,0.138,143.859,0.0294,0.737,0.0,4,0.604,2,181954,-7.231,0.585,0,Dilsinho,Garrafas e Bocas,64,0
0.906,0.248,101.992,0.0606,0.000789,0.0,4,0.6,1,199000,-2.802,0.6,1,VRSTY,Closer,0,0
0.84,0.21,129.912,0.147,0.0214,0.00671,4,0.611,8,146901,-4.672,0.302,1,lozeak,Word Vomit,54,0
0.0768,0.123,107.712,0.0413,0.774,0.0487,4,0.428,0,308933,-17.412,0.112,0,John Coltrane,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",48,0
0.524,0.0927,78.381,0.0273,0.0127,0.184,4,0.513,8,269287,-8.608,0.553,0,RF Shannon,"Dublin, Texas",46,0
0.771,0.359,99.258,0.0385,5.46e-05,0.0,3,0.388,2,100600,-9.393,0.826,1,Descendents,Suburban Home,56,0
0.69,0.0973,120.143,0.028,0.106,0.00226,4,0.831,5,194813,-7.339,0.701,1,Houndmouth,McKenzie,52,0
0.186,0.11,108.995,0.0305,0.917,0.000181,4,0.681,3,281121,-16.264,0.341,1,TIAGO IORC,Você Pra Sempre Em Mim,53,0
0.623,0.199,111.872,0.267,0.503,0.0,4,0.74,7,171428,-6.107,0.529,0,MD Chefe,Fragrância - Remix,74,0
0.949,0.0732,125.042,0.0393,0.00111,0.972,4,0.484,5,238440,-5.586,0.178,0,Protoculture,Namaqua,0,0
0.519,0.0906,97.01,0.059,0.0292,0.0108,4,0.789,7,209872,-10.825,0.575,0,Chris Malinchak,Our Love Is Our Love,0,0
0.711,0.0916,114.041,0.0318,0.0778,0.00023,4,0.735,10,254000,-5.922,0.795,1,Milky Chance,Cocoon,0,0
0.656,0.102,138.057,0.0327,0.0315,2.12e-06,4,0.509,6,204701,-7.574,0.409,1,Gabriel Guedes de Almeida,Todos Os Meus Dias - Ao Vivo,55,0
0.357,0.136,148.929,0.132,0.169,0.0,4,0.442,6,168107,-8.269,0.116,1,Rotana,Twelve,23,0
0.643,0.072,140.01,0.0688,0.045,0.0,4,0.843,2,216000,-7.598,0.171,1,Red Lion,Tenho Fé,37,0
0.727,0.157,92.259,0.0365,0.00401,0.86,4,0.616,1,173267,-8.176,0.54,0,Fugazi,Waiting Room,69,0
0.952,0.178,126.983,0.0368,0.000365,0.781,4,0.607,5,139724,-4.351,0.717,0,Mariana BO,Tequila,50,0
0.561,0.109,182.988,0.0511,0.0229,0.557,3,0.598,11,222606,-11.421,0.0385,0,Ben Böhmer,Breathing,65,0
0.67,0.534,130.001,0.0373,0.241,0.746,4,0.776,11,188380,-6.903,0.231,1,Sofasound,You Can Feel It,41,0
0.744,0.129,101.979,0.0705,0.111,0.0,4,0.667,0,166323,-5.139,0.456,0,Eric Nam,I Don't Know You Anymore,71,0
0.874,0.276,123.992,0.0425,0.000222,0.522,4,0.814,6,161041,-5.316,0.434,1,Rain Radio,Talk About,79,0
0.683,0.21,122.011,0.0986,0.175,0.000146,4,0.737,5,184918,-8.558,0.345,1,Maciel,Only One,44,0
0.76,0.102,140.059,0.0306,0.0541,0.0033,4,0.698,1,202027,-8.11,0.788,0,Armandinho,Amor Vem Cá,60,0
0.305,0.208,108.229,0.0316,0.936,0.0846,4,0.464,3,255227,-12.435,0.282,0,Duke Ellington,In A Sentimental Mood,69,0
0.542,0.0888,123.846,0.0494,0.47,0.601,4,0.279,1,253240,-11.962,0.163,1,Ben Böhmer,Erase,60,0
0.533,0.114,123.959,0.0395,0.47,0.0,4,0.617,7,262552,-6.386,0.589,1,Rubel,Partilhar,0,0
0.523,0.265,95.061,0.0495,0.014,9.65e-06,4,0.769,7,248524,-10.576,0.68,1,Madayati,Força,30,0
0.714,0.316,176.192,0.311,0.243,0.0,4,0.616,7,272277,-3.965,0.695,0,Maneva,Deixe-Me Ir / Tem Café - Ao Vivo,52,0
0.908,0.154,148.246,0.0691,0.00103,0.00219,4,0.274,9,200080,-5.419,0.483,1,Sex Pistols,God Save the Queen,52,0
0.525,0.197,124.569,0.0499,0.3,3.15e-05,4,0.595,11,192200,-11.582,0.826,0,Bonnie Raitt,Love Me Like a Man - Remastered,55,0
0.802,0.094,144.005,0.0864,0.468,0.0,4,0.736,0,172325,-4.759,0.675,1,Ariana Grande,positions,4,0
0.724,0.144,90.004,0.0323,0.0571,0.568,4,0.419,8,254667,-9.02,0.077,1,Sol Rising,Gratitude,50,0
0.751,0.11,88.985,0.0575,0.36,0.0,4,0.78,7,181344,-5.796,0.788,1,Grupo Menos É Mais,Recaída,0,0
0.535,0.0837,84.947,0.0415,0.623,0.0391,4,0.638,9,277653,-7.792,0.504,0,Metronomy,The Look,0,0
0.616,0.0995,120.003,0.0282,0.187,0.869,4,0.517,10,244000,-9.538,0.0392,1,Lstn,Controlling,43,0
0.455,0.1,80.007,0.153,0.689,0.849,4,0.737,10,97500,-11.078,0.762,0,fluff,/crowds apart/,47,0
0.913,0.391,119.993,0.0933,0.0248,2.84e-05,4,0.804,0,176125,-3.135,0.544,1,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",64,0
0.103,0.12,66.283,0.081,0.986,0.6,4,0.593,10,190933,-14.961,0.443,1,Lester Young,These Foolish Things (Remastered),0,0
0.463,0.211,70.734,0.07,0.645,0.0,4,0.438,11,209480,-9.588,0.906,1,Emicida,São Pixinguinha - A COLORS SHOW,49,0
0.275,0.155,143.945,0.031,0.896,0.0,4,0.602,10,188542,-11.688,0.343,1,Jeffrey East,Time Is Cold (Coffee House Version),48,0
0.631,0.1,139.755,0.296,0.3,0.0,4,0.633,4,113519,-6.847,0.512,0,BIN,Marília Mendonça,62,0
0.768,0.229,145.919,0.0425,0.0248,0.0,4,0.443,7,228786,-5.392,0.359,1,THE JACKS,Slowly,37,0
0.711,0.17,155.659,0.0481,0.692,0.0,4,0.502,7,253933,-7.278,0.732,1,Thiaguinho,Presente do Céu,58,0
